leto,država,id,ime,p1,p2,p3,p4,p5,p6,vsota,nagrada 
2015,Pakistan,23117,Awais Muhammad Chishti,4,2,0,7,1,0,14,Bronze medal
2015,Pakistan,25753,Muhammad Daniyal Ali,1,0,0,2,1,0,4,
2015,Pakistan,25755,Haris Bin Zahid,2,0,0,1,0,0,3,
2015,Pakistan,25756,Merwa Tariq,0,1,0,1,0,0,2,
2015,Pakistan,25853,Maaz Mohammad Siddiqui,0,0,0,2,0,0,2,
2015,Pakistan,25757,Muhammad Muneeb Afzal,0,0,0,0,0,0,0,
2015,Cambodia,25593,Sophearak Choeng,0,0,0,7,0,0,7,Honourable mention
2015,Cambodia,25591,David Taingngind,0,0,0,7,0,0,7,Honourable mention
2015,Cambodia,25590,Mengsay Loem,1,0,1,2,0,0,4,
2015,Cambodia,25594,Someta Sor,0,0,0,2,1,0,3,
2015,Cambodia,25592,Malineth Chea,0,0,0,2,0,0,2,
2015,Cambodia,25595,Sereysopea Ung,0,0,0,0,1,0,1,
2015,Kosovo,23356,Doruntina Sylejmani,4,1,0,7,1,0,13,Honourable mention
2015,Kosovo,25574,Albert Hoxha,1,0,0,2,1,0,4,
2015,Kosovo,25577,Liron Morina,1,1,0,0,1,0,3,
2015,Kosovo,21757,Besart Kodraliu,0,0,0,1,1,0,2,
2015,Kosovo,25576,Arbër Igrishta,0,0,0,0,1,0,1,
2015,Kosovo,25573,Arbër Avdullahu,0,0,0,0,1,0,1,
2015,Nigeria,25041,Mmesomachi Nwachukwu,0,0,1,7,0,0,8,Honourable mention
2015,Nigeria,25001,Akanimoh Boniface Udombeh,0,0,0,7,0,0,7,Honourable mention
2015,Nigeria,24675,Princewill Chukwuemeka Okoroafor,3,1,0,0,2,0,6,
2015,Nigeria,25658,Fabian Chibuike Okafor,1,0,0,0,0,0,1,
2015,Nigeria,25659,Sekinat Ajoge Yahaya,0,0,0,0,0,0,0,
2015,Nigeria,25636,Yusuf Olayinka Atolagbe,0,0,0,0,0,0,0,
2015,Montenegro,25923,Nikola Raicevic,7,1,0,7,1,0,16,Bronze medal
2015,Montenegro,25963,Ognjen Djukovic,0,1,0,0,1,0,2,
2015,Montenegro,25962,Andjela Markovic,0,0,0,0,1,0,1,
2015,Liechtenstein,20762,Robert Meier,7,2,0,7,2,0,18,Bronze medal
2015,Puerto Rico,22832,Francisco Proskauer Valerio,7,0,0,7,0,0,14,Bronze medal
2015,Puerto Rico,25612,Gabriela Mari Carrión Rivera,1,0,0,1,0,0,2,
2015,Puerto Rico,25613,Alejandro Miguel Proskauer Valerio,0,0,0,2,0,0,2,
2015,Kyrgyzstan,25537,Zhanatbek Zheenbaev,0,0,0,6,0,0,6,
2015,Kyrgyzstan,25101,Murat Kubanychbekov,0,0,1,1,2,0,4,
2015,Kyrgyzstan,25538,Zhakshylyk Nurlanov,0,1,0,2,0,0,3,
2015,Kyrgyzstan,25533,Kanybek Asanbekov,1,0,0,2,0,0,3,
2015,Kyrgyzstan,25534,Arstan Ashyrbekov,0,1,0,0,0,0,1,
2015,Kyrgyzstan,25539,Danil Koshuev,0,0,0,0,0,0,0,
2015,Uruguay,25159,Dino Vincenso Puppo Tito,0,0,0,7,1,0,8,Honourable mention
2015,Uruguay,25160,Juan Ignacio Valero Villanueva,4,0,0,0,0,0,4,
2015,Uruguay,25915,Maicol Denin Núñez Colman,1,0,0,1,0,0,2,
2015,Uruguay,25918,Rodrigo Schertz Cohen,1,0,0,0,0,0,1,
2015,Uruguay,23386,Matías Gabriel Szylkowski Resnikow,1,0,0,0,0,0,1,
2015,Uruguay,25917,Lucero Rodríguez Rubianes,0,0,0,0,0,0,0,
2015,Cuba,24912,Humberto Riverón Valdés,7,0,0,7,1,0,15,Bronze medal
2015,El Salvador,25744,Dennis Joaquín Díaz Díaz,1,1,0,0,4,0,6,
2015,El Salvador,25736,Gabriel Emiliano Carranza Menjívar,1,0,1,1,2,0,5,
2015,El Salvador,25743,Rodrigo Alberto Vásquez Posada,0,1,0,0,1,0,2,
2015,El Salvador,25737,Salvador Alonso Figueroa Vásquez,0,0,0,1,0,0,1,
2015,Venezuela,24516,Rafael Aznar,1,0,0,7,1,0,9,Honourable mention
2015,Venezuela,24517,Jose Tomas Guevara,1,0,0,3,0,0,4,
2015,Chile,25149,Nicolas Vilches,1,1,0,7,0,0,9,Honourable mention
2015,Chile,25509,Marcelo Bernal,1,0,0,2,0,0,3,
2015,Luxembourg,25884,Tara Trauthwein,1,0,0,7,1,0,9,Honourable mention
2015,Luxembourg,25888,Oliver Nick,1,0,0,2,0,0,3,
2015,Panama,26029,Manuel Liu Ng,1,0,0,2,1,0,4,
2015,Panama,26032,Daniel Enrique Watson Amado,1,0,1,2,0,0,4,
2015,Panama,26031,Andres Fabrega,0,0,0,0,1,0,1,
2015,Uganda,25461,Isaac Owomugisha,0,0,0,6,0,0,6,
2015,Uganda,25520,Andrew Tugume,0,0,0,0,0,0,0,
2015,Uganda,25786,Tevin Rwamahe,0,0,0,0,0,0,0,
2015,Uganda,25745,Samson Byakika Rweinaga,0,0,0,0,0,0,0,
2015,Uganda,25787,Claire Martha Kusemererwa,0,0,0,0,0,0,0,
2015,Bolivia,23038,Kevin Alcides Terán Mejía,0,0,0,2,0,0,2,
2015,Bolivia,26086,Sebastian Pereira Flores,1,0,0,0,0,0,1,
2015,Bolivia,26083,Amanda Nicole Iglesias Pacheco,0,1,0,0,0,0,1,
2015,Bolivia,26084,Victor Alvaro Gutierrez Kaisler,0,0,0,1,0,0,1,
2015,Bolivia,26087,Enzo Ellery Salinas Jerez,0,0,0,0,0,0,0,
2015,Ghana,25396,Alexander Bechtold,1,0,0,2,0,0,3,
2015,Ghana,25398,Nuneke Fafa Esi Kwetey,0,0,0,2,0,0,2,
2015,Ghana,25399,Senyo Kofi Edzeani Ohene,0,0,0,0,0,0,0,
2015,Ghana,25395,Nii Aryee Aryeetey,0,0,0,0,0,0,0,
2015,Ghana,25397,Kapila Kommareddy,0,0,0,0,0,0,0,
2015,Botswana,25898,Temana Boyce Bakaabatsile,0,0,0,1,0,0,1,
2015,Botswana,25869,Garam Park,0,0,0,0,0,0,0,
2015,Botswana,25875,Bamebotlhe John,0,0,0,0,0,0,0,
2015,Botswana,25870,Kebafilwe Joseph Loiti,0,0,0,0,0,0,0,
2015,Botswana,25877,Sparsh Gautam,0,0,0,0,0,0,0,
2015,Botswana,26053,Tinashe Olekantse,0,0,0,0,0,0,0,
2015,Tanzania,25682,Awadhi Miraji Simba,0,0,0,0,0,0,0,
2015,Tanzania,25678,Bilal Ayoub Mrisho,0,0,0,0,0,0,0,
2015,Tanzania,25683,Abdulrazaq Yusuf Abdallah,0,0,0,0,0,0,0,
2016,United States of America,26588,Yuan Yao,7,7,7,7,7,7,42,Gold medal
2016,United States of America,24925,Allen Liu,7,7,7,7,7,7,42,Gold medal
2016,United States of America,26664,Ashwin Sah,7,7,6,7,7,1,35,Gold medal
2016,United States of America,26572,Junyao Peng,7,7,0,7,7,7,35,Gold medal
2016,United States of America,25823,Michael Kural,6,7,1,7,7,3,31,Gold medal
2016,United States of America,26643,Ankan Bhattacharya,3,7,6,7,6,0,29,Gold medal
2016,Republic of Korea,25947,Junghun Ju,7,7,7,7,7,7,42,Gold medal
2016,Republic of Korea,26761,Eui Cheon Hong,7,7,7,7,7,7,42,Gold medal
2016,Republic of Korea,25960,Jaewon Choi,7,7,7,7,7,7,42,Gold medal
2016,Republic of Korea,25930,Sehun Kim,7,6,1,7,7,3,31,Gold medal
2016,Republic of Korea,25946,Youseong Lee,7,7,0,7,4,0,25,Silver medal
2016,Republic of Korea,26750,Seungyoon Baek,7,7,1,7,1,2,25,Silver medal
2016,People's Republic of China,26657,Yuan Yang,7,7,7,7,7,7,42,Gold medal
2016,People's Republic of China,26661,Lingjie Mei,7,7,6,7,7,7,41,Gold medal
2016,People's Republic of China,26658,Shengtong Zhang,7,7,7,7,7,1,36,Gold medal
2016,People's Republic of China,26659,Zeyu Jia,7,7,0,7,7,3,31,Gold medal
2016,People's Republic of China,26662,Yixuan Wang,7,0,0,7,7,7,28,Silver medal
2016,People's Republic of China,26660,Zhengqin Song,7,2,0,7,7,3,26,Silver medal
2016,Singapore,25665,Zhao Yu Ma,7,7,7,7,7,3,38,Gold medal
2016,Singapore,26528,Glen Wei An Lim,7,7,1,7,7,7,36,Gold medal
2016,Singapore,25191,Sheldon Kieren Tan,7,7,1,7,7,7,36,Gold medal
2016,Singapore,25192,Dylan Shan Hong Toh,7,7,2,7,7,3,33,Gold medal
2016,Singapore,26522,Bryan Peng Jun Wang,7,7,0,7,7,0,28,Silver medal
2016,Singapore,26527,Joel Junyao Tan,7,7,0,4,7,0,25,Silver medal
2016,Taiwan,25836,Calvin Shao-Huai Hsu,7,7,0,7,7,7,35,Gold medal
2016,Taiwan,26689,Pin-Hung Lee,7,7,2,7,2,6,31,Gold medal
2016,Taiwan,26686,Jung-Tao Cheng,7,2,5,7,7,2,30,Gold medal
2016,Taiwan,26691,Shih-Yu Wang,7,7,0,7,4,3,28,Silver medal
2016,Taiwan,25833,Tien-Chun Cheng,7,7,0,3,7,3,27,Silver medal
2016,Taiwan,25834,Yu-Pin Chiu,7,7,0,7,3,0,24,Silver medal
2016,Democratic People's Republic of Korea,25770,Myonghyok Ri,6,7,0,7,7,7,34,Gold medal
2016,Democratic People's Republic of Korea,25771,Kum Song Jon,7,7,2,7,7,3,33,Gold medal
2016,Democratic People's Republic of Korea,26442,Un Song Choe,7,7,0,7,7,0,28,Silver medal
2016,Democratic People's Republic of Korea,25184,Jong Yol Ri,7,0,0,7,7,4,25,Silver medal
2016,Democratic People's Republic of Korea,26441,Il Jin Kim,7,2,0,7,2,7,25,Silver medal
2016,Democratic People's Republic of Korea,26443,Yu Song Han,7,7,0,7,1,1,23,Silver medal
2016,Russian Federation,26976,Grigorii Iurgin,7,2,7,7,7,3,33,Gold medal
2016,Russian Federation,25864,Ruslan Salimov,7,7,1,7,7,2,31,Gold medal
2016,Russian Federation,25861,Ivan Frolov,7,7,1,7,7,1,30,Gold medal
2016,Russian Federation,26975,Pavel Gubkin,7,7,1,7,7,0,29,Gold medal
2016,Russian Federation,26977,Nikita Karagodin,7,2,0,6,7,1,23,Silver medal
2016,Russian Federation,26979,Georgii Veprev,7,3,0,7,2,0,19,Bronze medal
2016,United Kingdom,23254,Warren Li,7,7,2,7,7,3,33,Gold medal
2016,United Kingdom,25949,Neel Nanda,7,7,0,7,2,7,30,Gold medal
2016,United Kingdom,25083,Harvey Yau,0,7,0,7,7,7,28,Silver medal
2016,United Kingdom,25080,Joe Benton,7,7,2,7,2,1,26,Silver medal
2016,United Kingdom,26962,Jacob Coxon,7,1,0,6,7,3,24,Silver medal
2016,United Kingdom,25939,Lawrence Hollom,7,7,0,7,3,0,24,Silver medal
2016,Hong Kong,26018,John Michael Wu,7,7,0,7,7,3,31,Gold medal
2016,Hong Kong,25046,Hoi Wai Yu,7,7,0,7,7,3,31,Gold medal
2016,Hong Kong,26015,Shun Ming Samuel Lee,7,7,0,7,7,3,31,Gold medal
2016,Hong Kong,25045,Wai Lam Cheung,7,5,0,7,7,0,26,Silver medal
2016,Hong Kong,26625,Yui Hin Arvin Leung,7,6,0,7,4,0,24,Silver medal
2016,Hong Kong,26014,Man Yi Kwok,7,2,0,7,2,0,18,Bronze medal
2016,Japan,25681,Yuta Takaya,7,7,0,7,7,3,31,Gold medal
2016,Japan,26501,Rikimaru Kurata,7,7,2,7,4,1,28,Silver medal
2016,Japan,26503,Sogo Murakami,7,7,0,7,0,7,28,Silver medal
2016,Japan,25668,Ko Aoki,6,7,0,7,2,3,25,Silver medal
2016,Japan,26502,Yasushi Matsushima,7,0,0,7,7,3,24,Silver medal
2016,Japan,25676,Takuya Inoue,5,7,0,7,0,1,20,Bronze medal
2016,Vietnam,26062,Xuân Trung Vũ,7,7,0,7,7,3,31,Gold medal
2016,Vietnam,26580,Vũ Quang Đào,7,7,0,7,4,2,27,Silver medal
2016,Vietnam,26602,Nguyễn Mạnh Phạm,7,5,0,7,7,0,26,Silver medal
2016,Vietnam,26603,Nhật Hoàng Lê,7,7,1,5,4,0,24,Silver medal
2016,Vietnam,26604,Anh Dũng Hoàng,7,3,0,7,7,0,24,Silver medal
2016,Vietnam,26579,Đức Tài Vũ,7,1,0,7,4,0,19,Bronze medal
2016,Canada,23293,Kevin Sun,5,7,1,7,7,7,34,Gold medal
2016,Canada,26973,William Zhao,7,7,1,7,7,0,29,Gold medal
2016,Canada,26776,Kai Sun,7,7,0,7,7,0,28,Silver medal
2016,Canada,26731,Qi Qi,7,2,1,7,7,3,27,Silver medal
2016,Canada,26726,Ruizhou Yang,7,2,0,7,1,0,17,Bronze medal
2016,Canada,26727,Andrew Lin,3,2,0,7,1,0,13,Honourable mention
2016,Thailand,26688,Krit Boonsiriseth,7,7,0,7,7,7,35,Gold medal
2016,Thailand,25943,Pachara Sawettamalya,7,2,0,7,7,7,30,Gold medal
2016,Thailand,24938,Sivakorn Sanguanmoo,7,7,0,7,7,0,28,Silver medal
2016,Thailand,26692,Chesphongphach Buranasilp,7,0,0,7,3,6,23,Silver medal
2016,Thailand,26725,Suchakree Chueluecha,7,1,0,7,2,0,17,Bronze medal
2016,Thailand,26721,Treetased Vividhwara,7,1,0,7,0,0,15,Honourable mention
2016,Hungary,26706,Attila Gáspár,7,7,0,7,7,7,35,Gold medal
2016,Hungary,26705,Kálmán Lajkó,7,7,0,7,1,3,25,Silver medal
2016,Hungary,26707,Kartal Nagy,7,3,0,7,7,0,24,Silver medal
2016,Hungary,25713,Barnabás Szabó,7,6,2,7,1,0,23,Silver medal
2016,Hungary,25708,Zsuzsanna Baran,7,3,0,6,1,3,20,Bronze medal
2016,Hungary,25714,Kada Williams,7,2,0,7,2,0,18,Bronze medal
2016,Brazil,26008,João César Campos Vargas,7,7,0,7,1,3,25,Silver medal
2016,Brazil,26585,Andrey Jhen Shan Chen,7,3,0,7,1,7,25,Silver medal
2016,Brazil,24897,Daniel Lima Braga,7,7,0,7,3,0,24,Silver medal
2016,Brazil,26005,Pedro Henrique Sacramento de Oliveira,7,0,0,7,7,3,24,Silver medal
2016,Brazil,26006,Gabriel Toneatti Vercelli,7,7,0,7,1,0,22,Silver medal
2016,Brazil,26586,George Lucas Diniz Alencar,7,1,0,7,3,0,18,Bronze medal
2016,Italy,26824,Filippo Gianni Baroni,7,7,0,7,7,3,31,Gold medal
2016,Italy,26947,Jacopo Guoyi Chen,7,7,1,7,3,3,28,Silver medal
2016,Italy,26951,Federico Viola,7,6,0,7,7,0,27,Silver medal
2016,Italy,26097,Luca Macchiaroli,7,7,0,7,4,1,26,Silver medal
2016,Italy,26950,Andrea Ulliana,6,0,0,7,1,0,14,Honourable mention
2016,Italy,26096,Nikita Deniskin,7,1,1,3,0,0,12,Honourable mention
2016,Philippines,23165,Farrell Eldrian Wu,7,7,0,7,2,7,30,Gold medal
2016,Philippines,24984,Kyle Patrick Dulay,7,7,0,7,7,1,29,Gold medal
2016,Philippines,24809,Clyde Wesley Ang,7,7,0,7,0,3,24,Silver medal
2016,Philippines,26055,Albert John Patupat,7,7,0,7,2,0,23,Silver medal
2016,Philippines,26847,Shaquille Wyan Que,7,0,0,7,1,0,15,Honourable mention
2016,Philippines,26850,Vince Jan Torres,5,0,0,7,0,0,12,Honourable mention
2016,Bulgaria,26671,Stanislav Slavov,7,3,0,7,2,7,26,Silver medal
2016,Bulgaria,26670,Daniel Atanasov,7,1,1,7,3,7,26,Silver medal
2016,Bulgaria,25878,Aleksandar Cherganski,7,5,0,7,7,0,26,Silver medal
2016,Bulgaria,25880,Violeta Naydenova,7,3,0,7,2,0,19,Bronze medal
2016,Bulgaria,26672,Atanas Dinev,7,0,0,7,4,0,18,Bronze medal
2016,Bulgaria,26667,Hristo Papazov,7,1,2,7,0,0,17,Bronze medal
2016,Germany,26887,Martin Drees,7,6,0,7,7,0,27,Silver medal
2016,Germany,25908,Sebastian Meyer,7,7,0,7,1,3,25,Silver medal
2016,Germany,24951,Ferdinand Wagner,7,0,7,7,2,0,23,Silver medal
2016,Germany,26892,Manfred Paul,7,7,0,7,0,0,21,Bronze medal
2016,Germany,26888,Branko Juran,5,7,0,7,0,0,19,Bronze medal
2016,Germany,26884,Susanne Armbruster,7,2,0,7,0,0,16,Bronze medal
2016,Indonesia,26871,Timothy Jacob Wahyudi,7,7,0,7,2,3,26,Silver medal
2016,Indonesia,25827,Erlang Wiratama Surya,7,2,0,7,7,0,23,Silver medal
2016,Indonesia,25831,Rezky Arizaputra,7,2,0,7,7,0,23,Silver medal
2016,Indonesia,25828,Henry Jayakusuma,7,3,0,7,4,0,21,Bronze medal
2016,Indonesia,26874,Stevans Christian,7,0,0,7,0,5,19,Bronze medal
2016,Indonesia,26876,Gian Cordana Sanjaya,7,3,0,7,1,0,18,Bronze medal
2016,Romania,26956,Alexandru Pascadi,7,7,0,7,0,2,23,Silver medal
2016,Romania,26104,Ciprian-Mircea Bonciocat,7,7,1,7,1,0,23,Silver medal
2016,Romania,25216,Teodor Andrei Andronache,7,2,0,7,7,0,23,Silver medal
2016,Romania,26955,Ovidiu Neculai Avădănei,7,7,0,7,2,0,23,Silver medal
2016,Romania,25223,Ioan Laurenţiu Ploscaru,7,7,0,4,4,0,22,Silver medal
2016,Romania,26958,Tudor Plopeanu,7,0,0,7,2,0,16,Bronze medal
2016,Israel,25650,Yaron Brodsky,7,1,2,7,4,3,24,Silver medal
2016,Israel,26865,Omri Peer,7,1,2,6,4,3,23,Silver medal
2016,Israel,26866,Yoav Avidan,7,2,0,7,7,0,23,Silver medal
2016,Israel,25651,Boaz Guberman,7,2,0,7,5,0,21,Bronze medal
2016,Israel,24751,Dor Mezer,7,3,0,7,3,0,20,Bronze medal
2016,Israel,25652,Liam Hanany,7,0,5,0,4,0,16,Bronze medal
2016,Mexico,23490,Kevin William Beuchot Castellanos,7,7,0,4,4,3,25,Silver medal
2016,Mexico,25895,Antonio López Guzmán,7,3,0,7,0,7,24,Silver medal
2016,Mexico,25893,Leonardo Ariel García Morán,7,7,0,7,2,0,23,Silver medal
2016,Mexico,26754,Víctor Hugo Almendra Hernández,7,2,0,7,0,7,23,Silver medal
2016,Mexico,26752,Olga Medrano Martín del Campo,7,2,0,7,0,0,16,Bronze medal
2016,Mexico,26753,José Ramón Tuirán Rangel,7,1,0,7,0,0,15,Honourable mention
2016,Islamic Republic of Iran,26860,Mohammad Reza Aminian,7,2,0,7,7,1,24,Silver medal
2016,Islamic Republic of Iran,26858,Amirmojtaba Sabour,7,2,2,7,4,0,22,Silver medal
2016,Islamic Republic of Iran,26857,Amin Rakhsha,7,3,1,7,4,0,22,Silver medal
2016,Islamic Republic of Iran,26856,Alireza Hediehloo,7,7,0,7,0,0,21,Bronze medal
2016,Islamic Republic of Iran,26070,Farbod Ekbatani,7,2,0,7,0,3,19,Bronze medal
2016,Islamic Republic of Iran,26859,Mahbod Majid,7,0,0,7,3,0,17,Bronze medal
2016,Australia,26574,Jongmin Lim,7,1,2,7,4,2,23,Silver medal
2016,Australia,25752,Kevin Xian,7,6,0,7,3,0,23,Silver medal
2016,Australia,23227,Seyoon Ragavan,7,7,0,7,0,0,21,Bronze medal
2016,Australia,25748,Ilia Kucherov,7,7,0,7,0,0,21,Bronze medal
2016,Australia,26557,Wilson Zhao,7,0,0,7,3,3,20,Bronze medal
2016,Australia,26656,Michelle Chen,7,2,0,7,0,0,16,Bronze medal
2016,France,25868,Félix Breton,7,7,0,7,0,7,28,Silver medal
2016,France,26812,Thiault Alexandre,7,7,1,7,2,0,24,Silver medal
2016,France,24889,Adrien Lemercier,7,2,0,7,7,0,23,Silver medal
2016,France,24892,Lucie Wang,7,3,0,7,4,0,21,Bronze medal
2016,France,26810,Bambury Henry,6,2,0,7,2,0,17,Bronze medal
2016,France,26811,Sellier François,7,0,0,4,0,0,11,Honourable mention
2016,Peru,26125,Raul Alfredo Alcántara Castillo,7,7,0,7,7,0,28,Silver medal
2016,Peru,25203,Jemisson Coronel Baldeón,7,4,0,7,6,0,24,Silver medal
2016,Peru,26554,Daniel Rojas Cruz,7,7,0,7,0,0,21,Bronze medal
2016,Peru,26124,Henry Felén Chávez,7,0,0,7,4,0,18,Bronze medal
2016,Peru,26555,Diego Lázaro Cusihuaman,7,0,0,7,4,0,18,Bronze medal
2016,Peru,26556,Anthony Yataco Torres,7,0,0,7,0,1,15,Honourable mention
2016,Kazakhstan,26565,Amir Mokhammed-Ali,7,7,0,7,2,7,30,Gold medal
2016,Kazakhstan,26720,Temirkhan Zimanov,7,7,0,7,4,0,25,Silver medal
2016,Kazakhstan,26025,Temirlan Amangeldin,7,2,0,7,4,0,20,Bronze medal
2016,Kazakhstan,26645,Aruzhan Amanbayeva,7,2,0,6,2,0,17,Bronze medal
2016,Kazakhstan,25478,Daniyar Abesbek,7,2,0,7,0,0,16,Bronze medal
2016,Kazakhstan,26684,Raiymbek Akshulakov,7,0,0,7,0,0,14,Honourable mention
2016,Turkey,26307,Onur Sulak,7,7,0,7,4,0,25,Silver medal
2016,Turkey,25421,Ahmet İleri,7,7,1,7,2,0,24,Silver medal
2016,Turkey,25406,Feyza Duman,7,1,0,7,2,3,20,Bronze medal
2016,Turkey,26318,Eray Ünsal Atay,7,3,0,7,2,0,19,Bronze medal
2016,Turkey,26314,İhsan Mert Atalay,7,2,0,7,0,1,17,Bronze medal
2016,Turkey,26308,Ömer Avcı,7,1,0,7,1,0,16,Bronze medal
2016,Armenia,26575,Mikayel Mkrtchyan,7,2,0,7,7,0,23,Silver medal
2016,Armenia,25777,Sergey Nersisyan,7,7,0,6,1,0,21,Bronze medal
2016,Armenia,26573,Vahan Martirosyan,7,0,0,7,0,7,21,Bronze medal
2016,Armenia,25776,Arsen Hambardzumyan,7,5,0,7,1,1,21,Bronze medal
2016,Armenia,25778,Narek Khandanyan,7,1,0,7,2,0,17,Bronze medal
2016,Armenia,26526,Eduard Gomktsyan,7,1,0,7,0,0,15,Honourable mention
2016,Croatia,24803,Daniel Paleka,7,3,0,7,4,4,25,Silver medal
2016,Croatia,24816,Adrian Beker,7,7,0,7,0,0,21,Bronze medal
2016,Croatia,26633,Leon Starešinić,7,3,0,7,4,0,21,Bronze medal
2016,Croatia,26630,Domagoj Bradač,7,0,0,6,4,3,20,Bronze medal
2016,Croatia,24802,Petar Orlić,7,2,0,7,0,0,16,Bronze medal
2016,Croatia,26631,Andrija Mandić,7,1,0,7,0,0,15,Honourable mention
2016,Ukraine,26730,Nikita Skybytskyi,7,2,0,7,7,0,23,Silver medal
2016,Ukraine,26818,Denys Pushkin,7,1,0,7,7,0,22,Silver medal
2016,Ukraine,26780,Yaroslav Kivva,7,5,0,7,2,0,21,Bronze medal
2016,Ukraine,26728,Nhok Tkhai Shon Nho,7,3,0,7,1,0,18,Bronze medal
2016,Ukraine,25913,Anton Trygub,7,1,0,7,2,0,17,Bronze medal
2016,Ukraine,26729,Olha Silina,7,1,0,7,2,0,17,Bronze medal
2016,Mongolia,25094,Bayarjavkhlan Ganbold,7,7,0,7,4,0,25,Silver medal
2016,Mongolia,25091,Bodrol Olonbaatar,7,7,0,7,4,0,25,Silver medal
2016,Mongolia,26898,Tsend-Ayush Sosorbaram,7,7,0,7,0,0,21,Bronze medal
2016,Mongolia,26038,Purev Batdelger,7,1,0,7,0,1,16,Bronze medal
2016,Mongolia,26897,Sanjaakhuu Khenzii,7,0,0,7,0,0,14,Honourable mention
2016,Mongolia,26929,Unubold Munkhbat,7,0,0,7,0,0,14,Honourable mention
2016,India,26600,Kapil Pause,7,6,0,7,4,0,24,Silver medal
2016,India,26598,Sutanay Bhattacharya,7,7,0,7,0,0,21,Bronze medal
2016,India,26629,Madhusudhana Reddy Pittu,7,2,0,7,2,0,18,Bronze medal
2016,India,24902,Supravat Sarkar,7,2,0,2,7,0,18,Bronze medal
2016,India,25764,Anant Mudgal,7,0,2,7,0,0,16,Bronze medal
2016,India,26596,Deepesh Singhal,2,0,0,7,0,7,16,Bronze medal
2016,Bangladesh,25053,Asif E Elahi,7,7,0,7,7,0,28,Silver medal
2016,Bangladesh,26806,Ahmed Zawad Chowdhury,7,2,0,7,0,5,21,Bronze medal
2016,Bangladesh,26010,Md Sabbir Rahman,7,1,0,7,4,0,19,Bronze medal
2016,Bangladesh,25051,Sazid Akhter Turzo,7,2,0,7,0,0,16,Bronze medal
2016,Bangladesh,25931,S M Nayeemul Islam,7,0,0,7,0,1,15,Honourable mention
2016,Bangladesh,25052,Md Sanzeed Anwar,7,2,0,4,0,0,13,Honourable mention
2016,Belarus,25903,Andrei Asanau,7,3,0,7,7,0,24,Silver medal
2016,Belarus,26737,Aliaksandr Yuran,7,2,1,7,3,0,20,Bronze medal
2016,Belarus,25904,Yahor Dubovik,7,2,0,7,3,0,19,Bronze medal
2016,Belarus,26735,Barys Serankou,7,1,0,7,4,0,19,Bronze medal
2016,Belarus,26734,Illia Pchalintsau,7,3,0,7,0,0,17,Bronze medal
2016,Belarus,26736,Lizaveta Manzhulina,6,0,0,7,0,0,13,Honourable mention
2016,Czech Republic,26455,Pavel Hudec,7,7,0,7,0,7,28,Silver medal
2016,Czech Republic,24689,Filip Bialas,7,7,0,7,7,0,28,Silver medal
2016,Czech Republic,24692,Pavel Turek,7,7,0,7,0,0,21,Bronze medal
2016,Czech Republic,25645,Marian Poljak,7,1,0,7,0,0,15,Honourable mention
2016,Czech Republic,26453,Jakub Löwit,7,1,0,3,0,0,11,Honourable mention
2016,Czech Republic,26454,Pišťák Daniel,1,0,0,5,0,0,6,
2016,Sweden,25600,David Wärn,7,7,0,7,7,0,28,Silver medal
2016,Sweden,26370,John Olof Hallman,7,6,0,7,1,7,28,Silver medal
2016,Sweden,26402,Joakim Blikstad,7,2,0,7,7,3,26,Silver medal
2016,Sweden,26414,Hugo Eberhard,7,0,0,7,1,0,15,Honourable mention
2016,Sweden,26551,Nicole Hedblom,1,2,0,7,0,0,10,Honourable mention
2016,Sweden,26415,Maria Kulesh,1,0,0,1,0,0,2,
2016,Macau,21380,Hou Tin Chau,7,7,0,7,7,3,31,Gold medal
2016,Macau,24916,Cho Hou Tang,7,7,0,7,7,0,28,Silver medal
2016,Macau,26694,Wai Neng Lai,7,0,0,7,0,1,15,Honourable mention
2016,Macau,26695,Ho Ieng Ngai,7,0,0,7,0,0,14,Honourable mention
2016,Macau,24876,Hoi Cheong Iam,7,0,0,6,0,0,13,Honourable mention
2016,Macau,26823,Hou Tam,7,0,0,0,0,0,7,Honourable mention
2016,Serbia,25733,Aleksa Milojević,7,7,0,7,1,1,23,Silver medal
2016,Serbia,25734,Aleksa Konstantinov,7,2,0,7,4,0,20,Bronze medal
2016,Serbia,26273,Igor Medvedev,7,2,0,7,2,0,18,Bronze medal
2016,Serbia,25731,Ognjen Tošić,7,0,1,7,2,0,17,Bronze medal
2016,Serbia,26477,Nikola Sadovek,7,2,0,7,0,0,16,Bronze medal
2016,Serbia,26292,Nikola Pavlović,7,0,0,5,0,0,12,Honourable mention
2016,Saudi Arabia,23345,Alzubair Habibullah,7,1,1,7,4,0,20,Bronze medal
2016,Saudi Arabia,25137,Omar Alrabiah,7,1,0,7,4,0,19,Bronze medal
2016,Saudi Arabia,26886,Majid Almarhoumi,7,3,0,7,2,0,19,Bronze medal
2016,Saudi Arabia,25147,Shaden Alshammari,7,2,0,7,1,0,17,Bronze medal
2016,Saudi Arabia,26889,Ibrahim Abughararah,7,1,0,7,0,0,15,Honourable mention
2016,Saudi Arabia,26890,Hamzah Shafi,7,0,0,7,0,0,14,Honourable mention
2016,Poland,25716,Adam Klukowski,7,2,1,7,6,0,23,Silver medal
2016,Poland,26747,Mateusz Kobak,7,4,0,7,4,0,22,Silver medal
